"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1935","AT4G01670",194.914368055074,0.640555136661433,0.205701686980756,3.11400040545783,0.00184569236185191,0.0088830336471399
"1936","AT4G00880",2940.56035832596,0.640521789554993,0.132146591801277,4.84705493213336,1.25307739649506e-06,1.67933852457135e-05
"1937","AT2G42730",183.734364467255,0.640338289190115,0.134877076829276,4.74756944799923,2.05875709666777e-06,2.57240437869734e-05
"1938","AT1G09300",277.868020954602,0.640040517731128,0.13257435220476,4.82778536788618,1.38059772122255e-06,1.82933098055551e-05
"1939","AT5G63370",3445.48298251957,0.639963066238373,0.161810638897744,3.95501229460441,7.65307160734338e-05,0.000600034908401351
"1940","AT4G15920",2570.70858309072,0.639782128166837,0.13340615883848,4.79574656625446,1.62070080014064e-06,2.10583356596667e-05
"1941","AT5G57900",630.697231435971,0.63799760855568,0.119811546775034,5.32500936452834,1.0094783877632e-07,1.75372567616372e-06
"1942","AT1G71697",462.344128514118,0.637880114162527,0.108037138253195,5.90426703702197,3.54218016225207e-09,8.24972704521328e-08
"1943","AT2G27400",204.704061924958,0.636724374085775,0.135528398226026,4.69808824143178,2.62607977575992e-06,3.17736431182402e-05
"1944","AT3G47090",106.86727142432,0.635836863021386,0.182682884811743,3.4805497169405,0.000500385946445027,0.00298310920233229
"1945","AT4G17900",471.459740932922,0.635051660361935,0.164132976629735,3.86912900382315,0.000109224842896308,0.000817307302800617
"1946","AT3G23480",1043.51971511965,0.634910922526359,0.171602291991116,3.69989768294721,0.000215686407941078,0.00145442591300808
"1947","AT4G17615",343.343893711775,0.6343096009797,0.136661019343935,4.64148155798058,3.45919900027234e-06,4.04026863313681e-05
"1948","AT1G42540",2075.84537375534,0.633804576966533,0.112288570328548,5.64442645508858,1.65732807018701e-08,3.43959737033643e-07
"1949","AT3G50440",2139.09955682216,0.632845430114774,0.144305048484842,4.38546978611942,1.15735722631445e-05,0.000117048292491387
"1950","AT2G32400",771.742438413583,0.632057543256226,0.0922925697262569,6.84841201334984,7.46742396108391e-12,2.87104088785739e-10
"1951","AT1G48600",13959.5178217685,0.631610748204494,0.117325555705995,5.38340299693309,7.3090644426127e-08,1.30854571276791e-06
"1952","AT5G17650",452.49095273301,0.631088210768448,0.138726546192917,4.54915247360688,5.38624067327622e-06,5.97274243547741e-05
"1953","AT4G00883",2691.35420092168,0.630724201103518,0.134429035036838,4.6918747942413,2.7071279055924e-06,3.25424247923417e-05
"1954","AT4G21610",134.918381924704,0.630675483167525,0.152087301937461,4.14679907614418,3.37155686164065e-05,0.000293952130394269
"1955","AT4G37180",2488.52261591621,0.630599312163278,0.0984865960201291,6.40289478615338,1.52458260364123e-10,4.63161085533649e-09
"1956","AT5G55860",446.222861923883,0.630547780922417,0.102126159578062,6.17420437160811,6.64974792285169e-10,1.79054578685007e-08
"1957","AT4G21170",141.240915348252,0.629622046354768,0.161437471447551,3.90009853789938,9.61535453712693e-05,0.000735035560492952
"1958","AT3G49170",171.75014557036,0.629521135518642,0.157844045688158,3.98824759447908,6.65631731733728e-05,0.00053171188706918
"1959","AT5G07860",710.58141197623,0.628558971664641,0.157579447324172,3.98883853407336,6.63975955582718e-05,0.000530750786853493
"1960","AT3G07680",1148.30714080919,0.62734986638438,0.132409248194947,4.73796109362942,2.15879244865818e-06,2.67459901206446e-05
"1961","AT5G40890",3264.28582435341,0.627015893960236,0.197275537919401,3.17837629831434,0.0014810239997826,0.00740734413856071
"1962","AT4G26780",502.941117850482,0.625701274631817,0.147176798443249,4.25135810297629,2.12478112872079e-05,0.00019790505088121
"1963","AT5G55850",846.258498364849,0.625099014829327,0.141295879359606,4.42404277932562,9.68708252858699e-06,0.000100260876673853
"1964","AT4G14020",481.557830077496,0.624753345820546,0.15390835998416,4.05925542891136,4.92294395770633e-05,0.000408700193416235
"1965","AT1G19580",1117.46732122229,0.624031826374765,0.134599603105076,4.63620851755119,3.54858002986184e-06,4.13231615890515e-05
"1966","AT4G38740",14547.6856557953,0.623795249102589,0.11118064755079,5.61064594283485,2.01572794882769e-08,4.11085805077007e-07
"1967","AT5G65380",5915.10696330266,0.623746974477221,0.194081730931397,3.21383662173592,0.00130974174222557,0.00671711635259486
"1968","AT5G04040",1288.75295750473,0.622743869997495,0.123158341413468,5.05644898145238,4.27135069192721e-07,6.35231374621236e-06
"1969","AT1G79490",287.465207663401,0.618825263903533,0.131565310126641,4.7035594968603,2.55664546774163e-06,3.10839845282242e-05
"1970","AT5G12170",559.566401534819,0.618368426086498,0.129632582196808,4.77016206579679,1.84077758160623e-06,2.34629112072886e-05
"1971","AT4G05590",160.015929153683,0.617718848559191,0.156021004773008,3.95920311792568,7.52002608388842e-05,0.000591042800755479
"1972","AT1G76970",152.19216107292,0.617240446872498,0.189907853000573,3.25021023154128,0.00115319723637558,0.00604648664983602
"1973","AT1G74560",2264.16732945504,0.616818808751384,0.125461685175305,4.91639186807921,8.81538534691885e-07,1.22698654327174e-05
"1974","AT5G39800",261.810269073264,0.615252941271215,0.125314758204019,4.90966068234,9.12341181167482e-07,1.26760294561143e-05
"1975","AT5G23510",160.101550600623,0.614567759889679,0.175988447588668,3.49209148844866,0.000479254063814209,0.00287099503413401
"1976","AT5G03495",96.6074518011994,0.614406651290182,0.187045420644997,3.28479921706447,0.00102055070139377,0.00544843514677628
"1977","AT3G58990",3442.70984011326,0.61352966870234,0.156976178441298,3.90842530882336,9.28996585465106e-05,0.000713417056938871
"1978","AT1G42480",611.673271609658,0.612857332371698,0.113280174924392,5.41010227765578,6.29887646962532e-08,1.14517480497769e-06
"1979","AT1G78600",2002.80987537895,0.612566523521988,0.146926361093782,4.16920775116039,3.05660277860338e-05,0.000270209215855956
"1980","AT1G14470",64.146630965887,0.612334348695311,0.193331000946177,3.16728484153343,0.00153869524161522,0.00764069860292227
"1981","AT2G29760",247.262371570574,0.612161120961895,0.11670118789815,5.24554318586845,1.55822553679363e-07,2.57540969093876e-06
"1982","AT2G29510",2089.61885060048,0.612032776507603,0.0680618417917709,8.9923040634143,2.42100847308342e-19,2.11865342235916e-17
"1983","AT1G04737",130.116224946649,0.611813995182992,0.181072297649358,3.37883819405525,0.000727928377511128,0.00409002931817912
"1984","AT1G72180",4409.7188384685,0.611548092077673,0.141929775229385,4.30880758522514,1.64137087092635e-05,0.000158481148768364
"1985","AT5G20620",2245.0881171361,0.611387829733407,0.128491215856749,4.75820721017245,1.95319943007148e-06,2.46281646416486e-05
"1986","AT4G01026",1021.50315447096,0.611049844535241,0.131572716558299,4.64419874058379,3.41398807628114e-06,3.99261380099949e-05
"1987","AT1G11175",261.383047531511,0.610757622949545,0.139592633184584,4.3752854933393,1.21273648813472e-05,0.000122174866220891
"1988","AT3G18580",168.985969230568,0.609927613371031,0.137797501888531,4.42626030959851,9.58808112736123e-06,9.94362000448657e-05
"1989","AT1G12880",623.443653587525,0.609899439266799,0.086259054577693,7.07055557532765,1.5431461669294e-12,6.54455823743133e-11
"1990","AT2G19490",131.052847304709,0.609423609978307,0.150409775822306,4.0517553240574,5.08348110912417e-05,0.000419226581610605
"1991","AT1G61640",198.173323838917,0.609319714759226,0.153954709183752,3.95778549412201,7.56478447095085e-05,0.000594361441196685
"1992","AT1G78570",2865.40839252773,0.608944773906918,0.120585125143439,5.04991617483965,4.42003978405984e-07,6.54852767249245e-06
"1993","AT3G11930",6481.16348935478,0.608615246509135,0.174010977623302,3.49756811220647,0.000469520801906185,0.00282278168856851
"1994","AT2G40950",933.720277655007,0.607909133399223,0.106152245927577,5.72676657085497,1.02362862716339e-08,2.19644667821254e-07
"1995","AT5G59000",431.627011101043,0.607907604310557,0.134602686972646,4.51631106319664,6.29262097076046e-06,6.85147816282475e-05
"1996","AT1G65430",1216.42185265319,0.607903202877492,0.141288249840238,4.30257437235494,1.6882497395923e-05,0.00016240574709868
"1997","AT3G49550",256.372353482835,0.607882882028087,0.156236277669066,3.89079214569924,9.99174969942762e-05,0.000759353550553065
"1998","AT2G40840",15671.9866139606,0.607187713452965,0.0782407983025291,7.7604999773288,8.45952193871555e-15,4.66826277714578e-13
"1999","AT5G57180",3696.7511194964,0.605680949090558,0.110245888165033,5.49390965206688,3.93131668788682e-08,7.48386122410791e-07
"2000","AT3G16560",921.783737911017,0.605589754146236,0.15882038368986,3.81304804885004,0.000137263414109001,0.000993285668342613
"2001","AT1G15230",616.493069773666,0.605576145251463,0.147411784126233,4.10805790623152,3.9900007906566e-05,0.000338680740294134
"2002","AT3G13050",379.359511343538,0.6045096841318,0.135298941420831,4.46795575622092,7.89706334372484e-06,8.39005929236986e-05
"2003","AT5G48470",838.334476448902,0.60433548892283,0.118696419701562,5.09143822907472,3.55357644874462e-07,5.38733215594102e-06
"2004","AT2G26790",121.75638940014,0.604217320520115,0.180004658674713,3.35667601588022,0.000788854909742239,0.00438620535755921
"2005","AT1G34418",973.686900527268,0.60383200675453,0.109741887058636,5.50229290691799,3.7488345329213e-08,7.19487858433742e-07
"2006","AT4G33540",787.175850189473,0.603532126705644,0.149048233736171,4.04924038062707,5.13841453739419e-05,0.000422872505211552
"2007","AT3G57930",370.43530081689,0.603121503422586,0.123285052722572,4.89208943098552,9.97710883708562e-07,1.37239374519747e-05
"2008","AT4G19660",813.088254386031,0.602996063737949,0.098407420695096,6.12754667766634,8.92444223905925e-10,2.33599267670376e-08
"2009","AT2G45070",2085.21291219778,0.602426053948613,0.0993055064517505,6.06639123522635,1.30816243581709e-09,3.29541714363247e-08
"2010","AT1G70530",719.162056273542,0.601453512913955,0.186942286333565,3.21732190565365,0.00129393331506503,0.00665058471142237
"2011","AT5G25900",706.704660852646,0.600954060106854,0.125479105733261,4.78927592442635,1.67384190945236e-06,2.16051812341145e-05
"2012","AT2G16740",745.590781050312,0.599727658226656,0.140901502486746,4.25636098722985,2.07781127327187e-05,0.000194141185067494
"2013","AT5G62350",8193.83304796756,0.599513667642748,0.142690355794524,4.20150096553167,2.65151116310358e-05,0.000239268531390028
"2014","AT5G66053",137.538832937024,0.598931859116179,0.19144804858682,3.12843021141878,0.00175742740245183,0.0085335289585306
"2015","AT1G18630",277.015456173272,0.598557756048599,0.140994323297822,4.24526138392301,2.18338750164497e-05,0.00020271966380079
"2016","AT4G12600",895.208204278781,0.598177176150796,0.165215383992778,3.62059005459773,0.000293931920530343,0.00189644713402975
"2017","AT5G50160",6277.31624014875,0.598152623451943,0.123723916476977,4.83457556537379,1.33430013627335e-06,1.77601254801469e-05
"2018","AT2G42750",7463.72130634373,0.597457185187553,0.149190776149007,4.00465230230341,6.21087656634527e-05,0.000499875388162305
"2019","AT4G15800",368.45366957774,0.59706005363083,0.134804727751069,4.42907354654033,9.46387482842378e-06,9.83412744133907e-05
"2020","AT1G71080",1402.41012971715,0.596576882781579,0.098700385091818,6.04432173417157,1.50039842721884e-09,3.72763181287749e-08
"2021","AT5G02555",76.9339479222336,0.596494204325339,0.17541654674068,3.40044434466687,0.000672764298134432,0.00382134683558896
"2022","AT1G76590",580.50793465281,0.596103303425082,0.15549004216992,3.83370725936043,0.000126226350866743,0.000924254326218458
"2023","AT4G15215",186.227024204904,0.596041160055121,0.139734644535146,4.26552171108294,1.99435617797095e-05,0.000187770515624057
"2024","AT1G63750",261.237241328106,0.595863477124151,0.134997739339445,4.41387744742809,1.01535451212211e-05,0.000104627018333919
"2025","AT5G53550",1020.23919882986,0.595234383891395,0.154825568641622,3.84454834633417,0.000120774673543205,0.000888775782431372
"2026","AT1G80150",243.244469075541,0.594629928220554,0.170349358167699,3.49064965443061,0.000481847663079942,0.00288505826964868
"2027","AT1G49780",535.335480001966,0.594538573270435,0.159442401819528,3.728861121544,0.000192347116314321,0.00132058457813811
"2028","AT2G04860",131.569555878034,0.59341440851083,0.164967989894478,3.59714880984129,0.0003217244420718,0.00204926760997011
"2029","AT1G62560",3716.43582126692,0.592990846712541,0.135694570647687,4.37004107004521,1.24223170389965e-05,0.000124611035720952
"2030","AT5G40480",1945.92508814974,0.592752677144267,0.0845295345326025,7.01237360908034,2.34308501112821e-12,9.69177650193826e-11
"2031","AT1G05563",70.351409746462,0.591579473271585,0.185952463292322,3.18134787137295,0.001465914898422,0.00734146959485182
